acc	filename	drs_id	filetype	sample_name	mapped	sequencing_type
SRR1598523	NA20886.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	8953cbf3dd82aede3e55952601632f0c	bam	NA20886	mapped	low_coverage
SRR1598525	NA20887.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	80398b90d1d0fe2afa77fa6648c2cb77	bam	NA20887	mapped	low_coverage
SRR1598525	NA20887.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	cf8f90021c1b74958c4fdad78bda9b35	bam	NA20887	unmapped	low_coverage
SRR1603343	NA20887.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	30fc50bc3ab89c47c7eb7340587996e0	bam	NA20887	mapped	exome
SRR1603343	NA20887.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	af71de27676399eeeaa729ad3bcd0eb6	bam	NA20887	unmapped	exome
SRR1598527	NA20888.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	0948cdf892cb4cacc791ffca1ce8dc04	bam	NA20888	unmapped	low_coverage
SRR1598527	NA20888.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	dd81225ccd2c32f7ad895353fb3de910	bam	NA20888	mapped	low_coverage
SRR1598526	NA20888.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	31856f6e22a9eb80b6938a1322431b9d	bam	NA20888	mapped	exome
SRR1598526	NA20888.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	e1ecd7df4039b39f4c51016031611028	bam	NA20888	unmapped	exome
SRR1598529	NA20889.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	9861b895426d154681c3158e7ba3d3cc	bam	NA20889	mapped	low_coverage
SRR1598529	NA20889.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	a2f8dc9ffec6c2944cb728b949656f5b	bam	NA20889	unmapped	low_coverage
SRR1602974	NA20889.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	4d1944aeeff29217f141d975130a7c63	bam	NA20889	mapped	exome
SRR1602974	NA20889.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	bcb3c480e329809d5a1283851c943d51	bam	NA20889	unmapped	exome
SRR1604347	NA20890.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	059dffbd75a5916c20bb595607fd2635	bam	NA20890	mapped	exome
SRR1604347	NA20890.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	38a76dd5fad3fcd4e301bd55296134ff	bam	NA20890	unmapped	exome
SRR1598531	NA20890.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	dab3f41337a4e8a3918c4f80bae4c541	bam	NA20890	mapped	low_coverage
SRR1598531	NA20890.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	f3aefc0dafc45ac935166b14ad85cb9c	bam	NA20890	unmapped	low_coverage
SRR1598533	NA20891.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	4e39ad0ab3c29569e2cfdaeda647472e	bam	NA20891	unmapped	low_coverage
SRR1598533	NA20891.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	9b941ad4abd3b81cebf9da896c1699d1	bam	NA20891	mapped	low_coverage
SRR1598532	NA20891.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	0536b7f342d2f24a15c987a2b8e761de	bam	NA20891	unmapped	exome
SRR1598532	NA20891.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	b2815caddae226a65cb4c9e63454a190	bam	NA20891	mapped	exome
SRR1598535	NA20892.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	42041b9171dbb449b71bb4f44b73e831	bam	NA20892	mapped	low_coverage
SRR1598535	NA20892.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	c7e5732f89c0d3eb163bf1d5a5d04b3b	bam	NA20892	unmapped	low_coverage
SRR1598534	NA20892.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	9c841ed704ab781784b5a0779dfcc633	bam	NA20892	unmapped	exome
SRR1598534	NA20892.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	f87e0d83630b05b8b9103b679d03bcdf	bam	NA20892	mapped	exome
SRR1598536	NA20893.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	31ecef02b7b228ec19a6f1743b95a51c	bam	NA20893	unmapped	exome
SRR1598536	NA20893.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	b024e65303784cd6fa93e2d9a0691ea7	bam	NA20893	mapped	exome
SRR1598537	NA20893.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	3fb92a777c761a9e93647573c395fa9c	bam	NA20893	mapped	low_coverage
SRR1598537	NA20893.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	68c12f565dbcf89d138ae9034b44283e	bam	NA20893	unmapped	low_coverage
SRR1598539	NA20894.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	ac1a1ebcb571303a01e6f51e327adc53	bam	NA20894	mapped	low_coverage
SRR1598539	NA20894.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	b3aac3b57ed42f4256f6b4c5d7a1711e	bam	NA20894	unmapped	low_coverage
SRR1598538	NA20894.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	bc0320fb0b16fa5427f80d39e9f3571e	bam	NA20894	mapped	exome
SRR1598538	NA20894.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	dcdd7fcafa21f5d69a0ab650114faf88	bam	NA20894	unmapped	exome
SRR1603155	NA20895.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	0e98f2f7b849b15b9130f43ee46356e2	bam	NA20895	unmapped	low_coverage
SRR1603155	NA20895.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	19799640be652f519a1a0cda53425950	bam	NA20895	mapped	low_coverage
SRR1598540	NA20895.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	7c45236b410cef0bc85e6052f810ef69	bam	NA20895	unmapped	exome
SRR1598540	NA20895.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	83d0c0133017b33558a3b01bb440c9f8	bam	NA20895	mapped	exome
SRR1598542	NA20896.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	3f3c48e8180fc860ffbb12cd2533e572	bam	NA20896	unmapped	exome
SRR1598542	NA20896.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	b9bc179c8c2bb4d5125eca966ea6ec2f	bam	NA20896	mapped	exome
SRR1598543	NA20896.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	4596d7cf5cb96bf5b127c631bb8bbb2b	bam	NA20896	unmapped	low_coverage
SRR1598543	NA20896.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	ad6e19993a85cc55d205d002c4d58973	bam	NA20896	mapped	low_coverage
SRR1604346	NA20897.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	055f54e2d4d5c140f448365798bba48c	bam	NA20897	mapped	exome
SRR1604346	NA20897.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	749fe0acc3b7b34b1f9b4f9bad780cfe	bam	NA20897	unmapped	exome
SRR1598545	NA20897.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	a0728edcf634618e3240d5beec93d725	bam	NA20897	mapped	low_coverage
SRR1598545	NA20897.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	b165157316a9dbc5d018e291da54f33d	bam	NA20897	unmapped	low_coverage
SRR1598546	NA20898.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	2b31b33f64143d401dcf736164396920	bam	NA20898	unmapped	exome
SRR1598546	NA20898.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	396258e4daedd21ea6f231b63e33bfce	bam	NA20898	mapped	exome
SRR1598547	NA20898.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	22417099824d6f4c0ed8fd8b833026ed	bam	NA20898	unmapped	low_coverage
SRR1598547	NA20898.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	77b1701718b84c782b609e907d35faad	bam	NA20898	mapped	low_coverage
SRR1598548	NA20899.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	2a8edfc0ffaa964348fbbc0c15d7231c	bam	NA20899	unmapped	exome
SRR1598548	NA20899.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	49e810020ad9811eef95a08844d7b993	bam	NA20899	mapped	exome
SRR1603336	NA20899.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	4e14d1183fe9b46f85bd12d52d1122c2	bam	NA20899	mapped	low_coverage
SRR1603336	NA20899.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	c3d015b66d5ab1159448b33e27dbcbd4	bam	NA20899	unmapped	low_coverage
SRR1602966	NA20900.mapped.ILLUMINA.bwa.GIH.exome.20130415.bam.bai	0f31a719c21e97a4e088af3a6ab5b7b2	bai	NA20900	mapped	exome
SRR1603152	NA20900.mapped.ILLUMINA.bwa.GIH.low_coverage.20130415.bam.bai	4c1ab1f9050eae3ce874ef5eabf06b04	bai	NA20900	mapped	low_coverage
SRR1602966	NA20900.unmapped.ILLUMINA.bwa.GIH.exome.20130415.bam	87d4f0b86f3d7d87dfec2f0d07648a1e	bam	NA20900	unmapped	exome
SRR1602966	NA20900.mapped.ILLUMINA.bwa.GIH.exome.20130415.bam	d5fc1730510b595cf9d18c82404632e0	bam	NA20900	mapped	exome
SRR1603152	NA20900.mapped.ILLUMINA.bwa.GIH.low_coverage.20130415.bam	1a6b874fd2ef88f6472ce59b21e553a7	bam	NA20900	mapped	low_coverage
SRR1603152	NA20900.unmapped.ILLUMINA.bwa.GIH.low_coverage.20130415.bam	ee1b08fd06eeae7ec376bf0531e28a45	bam	NA20900	unmapped	low_coverage
SRR1598551	NA20901.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	4682a547d29818c0fa676761190310cf	bam	NA20901	mapped	low_coverage
SRR1598551	NA20901.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	a4d23d607398be1063a9c8462a7e4263	bam	NA20901	unmapped	low_coverage
SRR1598550	NA20901.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	0f753b9b1f2d7eacb0c1dea1da1b77d5	bam	NA20901	mapped	exome
SRR1598550	NA20901.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	6487600d7e2cb20979fede8e30feb67b	bam	NA20901	unmapped	exome
SRR1604345	NA20902.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	4320ad4001f51b670410bca7dfa5c51c	bam	NA20902	unmapped	exome
SRR1604345	NA20902.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	93d34a9a5d157d77c94974eeb0afad31	bam	NA20902	mapped	exome
SRR1598553	NA20902.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	2f6f6b236b13769159aa2d9603931756	bam	NA20902	mapped	low_coverage
SRR1598553	NA20902.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	c009133badcd0688cebe28a99385bdca	bam	NA20902	unmapped	low_coverage
SRR1598555	NA20903.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	0bb23a5636c5b0ec23386cd1a7641a82	bam	NA20903	unmapped	low_coverage
SRR1598555	NA20903.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	4e3f0894c0aad1e1f478354451cabab5	bam	NA20903	mapped	low_coverage
SRR1598554	NA20903.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	501a431ac3f97414f1d766ca5be9dbb2	bam	NA20903	unmapped	exome
SRR1598554	NA20903.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	d137502b0085c106cd651588ecc8bfd4	bam	NA20903	mapped	exome
SRR1598556	NA20904.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	4cee9db510ff459b6cf49b053b531e2e	bam	NA20904	mapped	exome
SRR1598556	NA20904.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	679c0f9d1859fd99c0d03a0bffa37df3	bam	NA20904	unmapped	exome
SRR1598557	NA20904.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	0acf9ac24b005d389d7ec7437983a64c	bam	NA20904	mapped	low_coverage
SRR1598557	NA20904.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	cd00995d9c029d3fcbb1006dff35c761	bam	NA20904	unmapped	low_coverage
SRR1603334	NA20905.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	3f7a8028c2771e56aeb15000e5b86d32	bam	NA20905	mapped	low_coverage
SRR1603334	NA20905.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	a17bca405ff4d020a8414011c96df27b	bam	NA20905	unmapped	low_coverage
SRR1598558	NA20905.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	81003ec9cc39cc407b9dfc27a10b05e8	bam	NA20905	mapped	exome
SRR1598558	NA20905.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	f8eed35e3d637b7a4fd26210c99d8fbb	bam	NA20905	unmapped	exome
SRR1598560	NA20906.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	84b8afa88a60c1f97b18ed0a8eabbe6c	bam	NA20906	unmapped	exome
SRR1598560	NA20906.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	ce5ecaa7c56eb0a50040439eaf00f2cc	bam	NA20906	mapped	exome
SRR1598561	NA20906.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	8ad8ecfc362b7777c701670da3881fe3	bam	NA20906	unmapped	low_coverage
SRR1598561	NA20906.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	c9c1421d9f710cb8d4914d4273daad15	bam	NA20906	mapped	low_coverage
SRR1598563	NA20908.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	20e8df187d7d7706c074e03ea5cefe8b	bam	NA20908	mapped	low_coverage
SRR1598563	NA20908.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	ec1c2471b2f43f9ae57bb15e6d3fbda2	bam	NA20908	unmapped	low_coverage
SRR1602961	NA20908.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	696183f70deed5217837c7fd8afa5b74	bam	NA20908	mapped	exome
SRR1602961	NA20908.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	ca3794ca8c32813b9dd44bb4fc5dd30c	bam	NA20908	unmapped	exome
SRR1602778	NA20910.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	4b840fbc4e51c1c989903e7777dc18d5	bam	NA20910	unmapped	exome
SRR1602778	NA20910.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	b475533f5ff20668bee64b59379d47c0	bam	NA20910	mapped	exome
SRR1598565	NA20910.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	a2e45a3a6fee12c32e41838d5643e9a3	bam	NA20910	mapped	low_coverage
SRR1598565	NA20910.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	add2edf3c79dec5814b8dcb0b171f3d1	bam	NA20910	unmapped	low_coverage
SRR1598567	NA20911.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	122aaedef538849b021bfd6475ae23a2	bam	NA20911	unmapped	low_coverage
SRR1598567	NA20911.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	8a5b7747114d80feb41577b11e89f3a4	bam	NA20911	mapped	low_coverage
SRR1598566	NA20911.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	374ee1bbc35dc79035e16f4380636720	bam	NA20911	mapped	exome
SRR1598566	NA20911.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	ee718237303dba8d8e036506a535ae21	bam	NA20911	unmapped	exome
SRR1604343	NA21086.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	9be692ae4b9dc0f9f87e7d20951a6fcf	bam	NA21086	unmapped	low_coverage
SRR1604343	NA21086.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	a29a4ee0a5aaf841d62cf585ee71bd97	bam	NA21086	mapped	low_coverage
SRR1598568	NA21086.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	46d0450134dea4cabdf610cf27ec4ad7	bam	NA21086	mapped	exome
SRR1598568	NA21086.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	a070e1bf314b9e13eba9b5ed03e389ea	bam	NA21086	unmapped	exome
SRR1598570	NA21087.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	1cd7962a713f7bed9adce33ae5906ad8	bam	NA21087	unmapped	exome
SRR1598570	NA21087.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	a34252dec5ad5d40c5cea776bfb95171	bam	NA21087	mapped	exome
SRR1598571	NA21087.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	a044be04d65d230ef1dd280a0ea49633	bam	NA21087	unmapped	low_coverage
SRR1598571	NA21087.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	d5f706fbd1ffe17846392bfc7234a5af	bam	NA21087	mapped	low_coverage
SRR1598572	NA21088.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	4fc28489d5e3a4b22751cce9bb6547c4	bam	NA21088	mapped	exome
SRR1598572	NA21088.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	ad312f611ec6753ffeca493eff8f651d	bam	NA21088	unmapped	exome
SRR1598573	NA21088.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	197b814e68e641c0edddbdd641a9aad6	bam	NA21088	unmapped	low_coverage
SRR1598573	NA21088.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	98fef00b0e237fc19be93b89ea738eb7	bam	NA21088	mapped	low_coverage
SRR1598574	NA21089.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	315cac106d0c19b888795c7aa09404bf	bam	NA21089	mapped	exome
SRR1598574	NA21089.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	7c6db37f9bef4e142f5c2eb305187980	bam	NA21089	unmapped	exome
SRR1598575	NA21089.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	16462935e3352aa73b2c552f4f02fe5d	bam	NA21089	mapped	low_coverage
SRR1598575	NA21089.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	aa7733b68390aef9ab2c143b783b49aa	bam	NA21089	unmapped	low_coverage
SRR1602773	NA21090.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	1e552b0d7190e39685a36d4452c9db80	bam	NA21090	unmapped	low_coverage
SRR1602773	NA21090.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	2bd87bab3a4ed0d5cf69f926ba83ff1e	bam	NA21090	mapped	low_coverage
SRR1598576	NA21090.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	1b8aeea2c316d5dcac058540a2124b1d	bam	NA21090	mapped	exome
SRR1598576	NA21090.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	9de2f69f27a7ee95cec79cf1fc6e64cb	bam	NA21090	unmapped	exome
SRR1598579	NA21091.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	1349a54dc61eaf137c00457330e870ca	bam	NA21091	mapped	low_coverage
SRR1598579	NA21091.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	26a7996ebd6f6c806121d0b79df72db8	bam	NA21091	unmapped	low_coverage
SRR1598578	NA21091.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	6f781a131587aed1db1a3e41edf499c2	bam	NA21091	mapped	exome
SRR1598578	NA21091.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	ed8d7f83302848548bc3f974f96bf224	bam	NA21091	unmapped	exome
SRR1602955	NA21092.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	2727cd8caa70d07812d22cb1e3b133fc	bam	NA21092	mapped	exome
SRR1602955	NA21092.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	4340bd5a6163a50cb2bd41e114517d9c	bam	NA21092	unmapped	exome
SRR1603970	NA21092.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	116d272da2f30c79b4bcdf64cf8425c4	bam	NA21092	mapped	low_coverage
SRR1603970	NA21092.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	82d605a817c1b8dfada7a6f91b599a61	bam	NA21092	unmapped	low_coverage
SRR1598582	NA21093.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	583347d48881800cdd5d4b0c8dfa8c6c	bam	NA21093	unmapped	exome
SRR1598582	NA21093.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	7ff4d4b5bfc1d2cd25ccda6488152e02	bam	NA21093	mapped	exome
SRR1598583	NA21093.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	3341e541b03185dc9209ade97b79530a	bam	NA21093	mapped	low_coverage
SRR1598583	NA21093.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	ca7d5aaaf2ce4d6a767b86787b8de13f	bam	NA21093	unmapped	low_coverage
SRR1602771	NA21094.mapped.ILLUMINA.bwa.GIH.exome.20121211.bam.bai	622371e4789ce4dd7573a9b8642a989d	bai	NA21094	mapped	exome
SRR1600509	NA21094.mapped.ILLUMINA.bwa.GIH.low_coverage.20130415.bam.bai	1be20ecc3f446ef70565f54b2b025395	bai	NA21094	mapped	low_coverage
SRR1602771	NA21094.mapped.ILLUMINA.bwa.GIH.exome.20121211.bam	652a73fe458f0ac02b3b1750c01484e4	bam	NA21094	mapped	exome
SRR1602771	NA21094.unmapped.ILLUMINA.bwa.GIH.exome.20121211.bam	dadf0c472692b752c6e69338d05f8fcc	bam	NA21094	unmapped	exome
SRR1600509	NA21094.unmapped.ILLUMINA.bwa.GIH.low_coverage.20130415.bam	34a88ff050f24d010d4acf06af6053b2	bam	NA21094	unmapped	low_coverage
SRR1600509	NA21094.mapped.ILLUMINA.bwa.GIH.low_coverage.20130415.bam	8f64a0051e671a27266455a62af8d469	bam	NA21094	mapped	low_coverage
SRR1600510	NA21095.mapped.ILLUMINA.bwa.GIH.exome.20121211.bam.bai	d77d3030da2bdebaf655db6a18f7d8c0	bai	NA21095	mapped	exome
SRR1604342	NA21095.unmapped.ILLUMINA.bwa.GIH.low_coverage.20130415.bam.bai	7eee9dbcb6f356f2b1b8843cd06ce430	bai	NA21095	unmapped	low_coverage
SRR1600510	NA21095.mapped.ILLUMINA.bwa.GIH.exome.20121211.bam	a3dbe57f993ef141545a4abf26d46e6d	bam	NA21095	mapped	exome
SRR1600510	NA21095.unmapped.ILLUMINA.bwa.GIH.exome.20121211.bam	cbed475e776d79ec607ba9b395a4a974	bam	NA21095	unmapped	exome
SRR1604342	NA21095.mapped.ILLUMINA.bwa.GIH.low_coverage.20130415.bam	058c6c919674d009666ebdd767529eb1	bam	NA21095	mapped	low_coverage
SRR1604342	NA21095.unmapped.ILLUMINA.bwa.GIH.low_coverage.20130415.bam	a861b9c467d8b3cb7cad1122f3e37b53	bam	NA21095	unmapped	low_coverage
SRR1602769	NA21097.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	1226c95e36235338aca7130d66860a9d	bam	NA21097	unmapped	low_coverage
SRR1602769	NA21097.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	fd6d87eb3e64bc6473db0b66a6392be9	bam	NA21097	mapped	low_coverage
SRR1598584	NA21097.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	c90c46d9a07233a7ab95c98262fddb0c	bam	NA21097	mapped	exome
SRR1598584	NA21097.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	f393f92ff18fb504b36bcd4726d6ffe4	bam	NA21097	unmapped	exome
SRR1598586	NA21098.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	6ed856c601690f0841f22bebb7a3063e	bam	NA21098	mapped	exome
SRR1598586	NA21098.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	fd14a5e023556e3ee866ba1a3d804dc9	bam	NA21098	unmapped	exome
SRR1604341	NA21098.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	00e3cd60f29139a4df8856867ef3f5c8	bam	NA21098	unmapped	low_coverage
SRR1604341	NA21098.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	b76a00292e02b21a4c2d0e2c83691569	bam	NA21098	mapped	low_coverage
SRR1598588	NA21099.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	5e5304a28525ddd64ce5536b1cb6b9f5	bam	NA21099	unmapped	exome
SRR1598588	NA21099.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	e6697b5b5baeab6c53ebeb9b62cb61de	bam	NA21099	mapped	exome
SRR1603785	NA21099.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	3120a302e3c0de700b5a915eac61b263	bam	NA21099	unmapped	low_coverage
SRR1603785	NA21099.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	ab468912730d2c7c2309370f5f776918	bam	NA21099	mapped	low_coverage
SRR1603139	NA21100.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	0081a5c8e3881339717bb568b76b4c80	bam	NA21100	unmapped	low_coverage
SRR1603139	NA21100.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	ecdcdc9017a006be159d418a3cf768ee	bam	NA21100	mapped	low_coverage
SRR1598590	NA21100.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	47202ddd0846d30e78fefe208048e431	bam	NA21100	unmapped	exome
SRR1598590	NA21100.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	8057594d7a8221267989a16997324b72	bam	NA21100	mapped	exome
SRR1598593	NA21101.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	73b1d5efb2653e9e8e4cd5caefe10489	bam	NA21101	mapped	low_coverage
SRR1598593	NA21101.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	f8156b67fab25464da9e9154ea54b4c6	bam	NA21101	unmapped	low_coverage
SRR1598592	NA21101.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	283724860e77bcf26bc38a3eedb1dda2	bam	NA21101	unmapped	exome
SRR1598592	NA21101.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	fc0a10d78ff740190ee1bee00e77d48d	bam	NA21101	mapped	exome
SRR1603784	NA21102.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	1210238269f25581058c81652af4593d	bam	NA21102	unmapped	exome
SRR1603784	NA21102.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	8c5ff9a554ed3a162c7d5d6a3a8c00bb	bam	NA21102	mapped	exome
SRR1598595	NA21102.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	3a2eabe9d87e0222314fff89e3214c35	bam	NA21102	mapped	low_coverage
SRR1598595	NA21102.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	e9f6b7355c51094a2b4cdec89f06a6da	bam	NA21102	unmapped	low_coverage
SRR1598597	NA21103.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	92c5cc8311fe3ec4535e555a34aabb2a	bam	NA21103	mapped	low_coverage
SRR1598597	NA21103.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	d2c1d7ae425fccc66de3fe62773a42a3	bam	NA21103	unmapped	low_coverage
SRR1598596	NA21103.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	83cfa3dda40254f90fec73073e10f8b0	bam	NA21103	unmapped	exome
SRR1598596	NA21103.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	ff4eeea4cf3cf9290cfe2be1b2533a8c	bam	NA21103	mapped	exome
